ticker,company,fiscal_year,fiscal_period,period_end,form_type,filed_date,cash,financing_cash_flow,interest_expense,investing_cash_flow,long_term_debt,net_income,operating_cash_flow,operating_expenses,revenue,stockholders_equity,tax_expense,total_assets,total_liabilities,days_to_file,late_filing,revenue_yoy_pct,net_income_yoy_pct,operating_expenses_yoy_pct,total_assets_yoy_pct,profit_margin,debt_to_equity,cash_ratio,expense_ratio,expense_ratio_zscore,materiality_score,profit_margin_vs_peers
SCHW,SCHWAB CHARLES CORP,2023.0,Q1,2022-03-31,10-Q,2023-05-08,91126000000.0,24609000000.0,136000000.0,-3642000000.0,,1402000000.0,3053000000.0,,4672000000.0,,437000000.0,,,403,1,2.23,-8.129999999999999,,2.0500000000000003,0.3001,,,,,20,0.0
SCHW,SCHWAB CHARLES CORP,2023.0,Q2,2022-03-31,10-Q,2023-08-08,,,,,,,,,,48098000000.0,,,,495,1,-74.77000000000001,-76.05,,2.0500000000000003,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2022.0,Q2,2022-06-30,10-Q,2022-08-08,,,,,,,,,,,,637557000000.0,593044000000.0,39,0,-74.77000000000001,-76.05,,-4.45,,,,,,0,
SCHW,SCHWAB CHARLES CORP,2023.0,Q2,2022-06-30,10-Q,2023-08-08,64550000000.0,,166000000.0,,,1793000000.0,,,5093000000.0,,481000000.0,,,404,1,-72.5,-69.38,,-6.370000000000001,0.3521,,,,,20,0.0768
SCHW,SCHWAB CHARLES CORP,2023.0,Q3,2022-06-30,10-Q,2023-11-08,,,,,,,,,,44513000000.0,,,,496,1,9.01,27.889999999999997,,-6.370000000000001,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2022.0,Q3,2022-09-30,10-Q,2022-11-08,,,,,,,,,,,,577563000000.0,540522000000.0,39,0,9.01,27.889999999999997,,-15.18,,,,,,0,
SCHW,SCHWAB CHARLES CORP,2023.0,Q3,2022-09-30,10-Q,2023-11-08,46486000000.0,,431000000.0,,,2020000000.0,,,5500000000.0,37041000000.0,657000000.0,,,404,1,17.72,44.080000000000005,,-9.41,0.3673,,,,,20,0.0796
SCHW,SCHWAB CHARLES CORP,2023.0,FY,2022-12-31,10-K,2024-02-23,,,1545000000.0,,,,,,,,,551772000000.0,515164000000.0,419,1,7.99,12.659999999999998,,-13.459999999999999,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2024.0,FY,2022-12-31,10-K,2025-02-26,40195000000.0,-68723000000.0,,32048000000.0,,7183000000.0,2057000000.0,,20762000000.0,,2205000000.0,,,788,1,307.66,300.61,,-13.459999999999999,0.346,,,,,20,0.0546
SCHW,SCHWAB CHARLES CORP,2025.0,FY,2022-12-31,10-K,2026-02-25,,,,,,,,,,36608000000.0,,,,1152,1,307.66,300.61,,-4.47,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2023.0,Q1,2023-03-31,10-Q,2023-05-08,,,,,,,,,,,,535552000000.0,499205000000.0,38,0,277.49,255.58999999999997,,-7.2700000000000005,,,,,,0,
SCHW,SCHWAB CHARLES CORP,2024.0,Q1,2023-03-31,10-Q,2024-05-09,49162000000.0,-10096000000.0,1246000000.0,11029000000.0,,1603000000.0,9777000000.0,,5116000000.0,,507000000.0,,,405,1,-6.98,-20.64,,-2.94,0.3133,,,,,20,0.0396
SCHW,SCHWAB CHARLES CORP,2024.0,Q2,2023-03-31,10-Q,2024-08-08,,,,,,,,,,36347000000.0,,,,496,1,-75.36,-77.68,,-2.94,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2023.0,Q2,2023-06-30,10-Q,2023-08-08,,,,,,,,,,,,511505000000.0,474358000000.0,39,0,-75.36,-77.68,,-7.3,,,,,,0,
SCHW,SCHWAB CHARLES CORP,2024.0,Q2,2023-06-30,10-Q,2024-08-08,47651000000.0,,1814000000.0,,,1294000000.0,,,4656000000.0,,397000000.0,,,405,1,-77.57,-81.99,,-4.49,0.2779,,,,,20,0.0441
SCHW,SCHWAB CHARLES CORP,2024.0,Q3,2023-06-30,10-Q,2024-11-08,,,,,,,,,,37147000000.0,,,,497,1,-8.99,-19.28,,-4.49,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2023.0,Q3,2023-09-30,10-Q,2023-11-08,,,,,,,,,,,,475204000000.0,437420000000.0,39,0,-8.99,-19.28,,-11.27,,,,,,0,
SCHW,SCHWAB CHARLES CORP,2024.0,Q3,2023-09-30,10-Q,2024-11-08,33251000000.0,,1791000000.0,,,1125000000.0,,,4606000000.0,37784000000.0,258000000.0,,,405,1,-9.969999999999999,-29.82,,-7.1,0.2442,,,,,20,0.0138
SCHW,SCHWAB CHARLES CORP,2023.0,FY,2023-12-31,10-K,2024-02-23,,,6684000000.0,,,,,,,,,,,54,0,-1.0699999999999998,-13.059999999999999,,-7.1,,,,,,0,
SCHW,SCHWAB CHARLES CORP,2024.0,FY,2023-12-31,10-K,2025-02-26,,,,,,,,,,,,493178000000.0,452220000000.0,423,1,-1.0699999999999998,-13.059999999999999,,-3.58,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2025.0,FY,2023-12-31,10-K,2026-02-25,43337000000.0,-61245000000.0,,57411000000.0,,5067000000.0,19587000000.0,,18837000000.0,40958000000.0,1311000000.0,,,787,1,304.57,291.58,,3.7800000000000002,0.269,,,,,20,0.0048
SCHW,SCHWAB CHARLES CORP,2024.0,Q1,2024-03-31,10-Q,2024-05-09,,,1708000000.0,,,,,,,,,468784000000.0,426372000000.0,39,0,308.97,350.4,,-1.35,,,,,,0,
SCHW,SCHWAB CHARLES CORP,2025.0,Q1,2024-03-31,10-Q,2025-05-09,31752000000.0,-24926000000.0,,9475000000.0,,1362000000.0,-1349000000.0,,4740000000.0,,436000000.0,,,404,1,2.91,21.07,,-1.35,0.2873,,,,,20,0.0353
SCHW,SCHWAB CHARLES CORP,2025.0,Q2,2024-03-31,10-Q,2025-08-08,,,,,,,,,,42412000000.0,,,,495,1,2.91,21.07,,-4.95,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2024.0,Q2,2024-06-30,10-Q,2024-08-08,,,1659000000.0,,,,,,,,,449675000000.0,405722000000.0,39,0,-74.83999999999999,-73.11999999999999,,-8.82,,,,,,0,
SCHW,SCHWAB CHARLES CORP,2025.0,Q2,2024-06-30,10-Q,2025-08-08,25350000000.0,,,,,1332000000.0,,,4690000000.0,,415000000.0,,,404,1,-75.1,-73.71,,-4.08,0.284,,,,,20,0.02
SCHW,SCHWAB CHARLES CORP,2025.0,Q3,2024-06-30,10-Q,2025-11-07,,,,,,,,,,43953000000.0,,,,495,1,-1.05,-2.1999999999999997,,-4.08,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2024.0,Q3,2024-09-30,10-Q,2024-11-08,,,1706000000.0,,,,,,,,,466055000000.0,418840000000.0,39,0,-1.05,-2.1999999999999997,,-0.58,,,,,,0,
SCHW,SCHWAB CHARLES CORP,2025.0,Q3,2024-09-30,10-Q,2025-11-07,34850000000.0,,,,,1408000000.0,,,4847000000.0,47215000000.0,434000000.0,,,403,1,2.26,3.38,,3.64,0.2905,,,,,20,0.0179
SCHW,SCHWAB CHARLES CORP,2025.0,FY,2024-12-31,10-K,2026-02-25,42083000000.0,-47060000000.0,,35431000000.0,,5942000000.0,2670000000.0,,19606000000.0,48375000000.0,1750000000.0,479843000000.0,431468000000.0,421,1,318.04,346.09999999999997,,6.710000000000001,0.3031,,0.0975,,,20,0.0389
SCHW,SCHWAB CHARLES CORP,2025.0,Q1,2025-03-31,10-Q,2025-05-09,35009000000.0,-20362000000.0,,10470000000.0,,1909000000.0,6359000000.0,,5599000000.0,,546000000.0,462903000000.0,413392000000.0,39,0,19.38,43.32,,2.94,0.341,,0.0847,,,0,0.089
SCHW,SCHWAB CHARLES CORP,2025.0,Q2,2025-03-31,10-Q,2025-08-08,,,,,,,,,,49511000000.0,,,,130,1,19.38,43.32,,-0.6799999999999999,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2025.0,Q2,2025-06-30,10-Q,2025-08-08,32195000000.0,,,,,2126000000.0,,,5851000000.0,,677000000.0,458936000000.0,409485000000.0,39,0,20.71,50.99,,-1.53,0.3634,,0.0786,,,0,0.0994
SCHW,SCHWAB CHARLES CORP,2025.0,Q3,2025-06-30,10-Q,2025-11-07,,,,,,,,,,49451000000.0,,,,130,1,-70.16,-64.22,,-4.36,,,,,,20,
SCHW,SCHWAB CHARLES CORP,2025.0,Q3,2025-09-30,10-Q,2025-11-07,30572000000.0,,,,,2358000000.0,,,6135000000.0,49384000000.0,663000000.0,465255000000.0,415871000000.0,38,0,9.569999999999999,23.52,,0.51,0.3844,,0.0735,,,0,0.1118
SCHW,SCHWAB CHARLES CORP,2025.0,FY,2025-12-31,10-K,2026-02-25,46030000000.0,-29702000000.0,,24538000000.0,,8852000000.0,9311000000.0,,23921000000.0,49425000000.0,2607000000.0,490995000000.0,441570000000.0,56,0,327.24,363.7,,6.069999999999999,0.3701,,0.1042,,,0,0.1059
USB,US BANCORP DE,2009.0,FY,2006-12-31,10-K,2010-02-26,8639000000.0,,,,,,,,,,,,,1153,1,,,,,,,,,,20,
USB,US BANCORP DE,2009.0,FY,2007-12-31,10-K,2010-02-26,,12482000000.0,6447000000.0,-15141000000.0,,4324000000.0,2904000000.0,,,,1883000000.0,,,788,1,,,,,,,,,,20,
USB,US BANCORP DE,2010.0,FY,2007-12-31,10-K,2011-02-28,8884000000.0,,,,,,,,,,,,,1155,1,,,,,,,,,,20,
USB,US BANCORP DE,2009.0,Q2,2008-06-30,10-Q,2009-08-10,7956000000.0,,1140000000.0,,,950000000.0,,,,,386000000.0,,,406,1,,,,,,,,,,20,
USB,US BANCORP DE,2009.0,Q3,2008-09-30,10-Q,2009-11-06,7118000000.0,,1124000000.0,,,576000000.0,,,,,198000000.0,,,402,1,,,,,,,,,,20,
USB,US BANCORP DE,2009.0,FY,2008-12-31,10-K,2010-02-26,,,,,38359000000.0,,,,,26300000000.0,,265912000000.0,238879000000.0,422,1,,-86.68,,,,1.4585,,,,20,
USB,US BANCORP DE,2010.0,FY,2008-12-31,10-K,2011-02-28,,8987000000.0,4686000000.0,-16319000000.0,,2946000000.0,5307000000.0,,,,1087000000.0,,,789,1,,-31.869999999999997,,,,,,,,20,
USB,US BANCORP DE,2011.0,FY,2008-12-31,10-K,2012-02-23,6859000000.0,,,,,,,,,,,,,1149,1,,210.11,,,,,,,,20,
USB,US BANCORP DE,2010.0,Q1,2009-03-31,10-Q,2010-05-07,6154000000.0,-5100000000.0,820000000.0,2548000000.0,,529000000.0,1847000000.0,,,,101000000.0,,,402,1,,-8.16,,,,,,,,20,
USB,US BANCORP DE,2009.0,Q2,2009-06-30,10-Q,2009-08-10,,,,,39196000000.0,,,,,24171000000.0,,265560000000.0,240674000000.0,41,1,,-8.16,,-0.13,,1.6216,,,,20,
USB,US BANCORP DE,2010.0,Q2,2009-06-30,10-Q,2010-08-06,6381000000.0,,786000000.0,,,471000000.0,,,,,100000000.0,,,402,1,,-84.00999999999999,,-0.13,,,,,,20,
USB,US BANCORP DE,2009.0,Q3,2009-09-30,10-Q,2009-11-06,,,,,33249000000.0,,,,,25171000000.0,,265058000000.0,239178000000.0,37,0,,-84.00999999999999,,-0.32,,1.3209,,,,0,
USB,US BANCORP DE,2010.0,Q3,2009-09-30,10-Q,2010-11-08,5016000000.0,,750000000.0,,,603000000.0,,,,,86000000.0,,,404,1,,13.99,,-0.32,,,,,,20,
USB,US BANCORP DE,2010.0,FY,2009-12-31,10-K,2011-02-28,,,,,32580000000.0,,,,,25963000000.0,,281176000000.0,254515000000.0,424,1,,13.99,,5.88,,1.2549,,,,20,
USB,US BANCORP DE,2011.0,FY,2009-12-31,10-K,2012-02-23,,-7534000000.0,3020000000.0,-719000000.0,,2205000000.0,7600000000.0,,,,395000000.0,,,784,1,,368.15000000000003,,5.88,,,,,,20,
USB,US BANCORP DE,2012.0,FY,2009-12-31,10-K,2013-02-22,6206000000.0,,,,,,,,,,,,,1149,1,,368.15000000000003,,6.08,,,,,,20,
USB,US BANCORP DE,2010.0,Q1,2010-03-31,10-Q,2010-05-07,,,,,32399000000.0,,,,,26709000000.0,,282428000000.0,255040000000.0,37,0,,265.66999999999996,,6.550000000000001,,1.213,,,,0,
USB,US BANCORP DE,2011.0,Q1,2010-03-31,10-Q,2011-05-06,8380000000.0,-1783000000.0,641000000.0,1081000000.0,,669000000.0,2876000000.0,,,,161000000.0,,,401,1,,10.95,,0.44999999999999996,,,,,,20,
USB,US BANCORP DE,2010.0,Q2,2010-06-30,10-Q,2010-08-06,,,,,29137000000.0,,,,,28169000000.0,,283243000000.0,254303000000.0,37,0,,-69.66,,0.74,,1.0344,,,,0,
USB,US BANCORP DE,2011.0,Q2,2010-06-30,10-Q,2011-08-08,5033000000.0,,638000000.0,,,766000000.0,,,,,199000000.0,,,404,1,,-65.25999999999999,,0.74,,,,,,20,
USB,US BANCORP DE,2010.0,Q3,2010-09-30,10-Q,2010-11-08,,,,,30353000000.0,,,,,29151000000.0,,290654000000.0,260711000000.0,39,0,,-65.25999999999999,,2.91,,1.0412,,,,0,
USB,US BANCORP DE,2011.0,Q3,2010-09-30,10-Q,2011-11-04,4470000000.0,,653000000.0,,,908000000.0,,,,,260000000.0,,,400,1,,35.72,,2.91,,,,,,20,
USB,US BANCORP DE,2011.0,FY,2010-12-31,10-K,2012-02-23,,,,,31537000000.0,,,,,29519000000.0,,307786000000.0,277464000000.0,419,1,,35.72,,8.66,,1.0684,,,,20,
USB,US BANCORP DE,2012.0,FY,2010-12-31,10-K,2013-02-22,14487000000.0,19412000000.0,2579000000.0,-16372000000.0,,3317000000.0,5241000000.0,,,,935000000.0,,,784,1,,333.03,,8.66,,,,,,20,
USB,US BANCORP DE,2011.0,Q1,2011-03-31,10-Q,2011-05-06,,,,,31775000000.0,,,,,30507000000.0,,311462000000.0,280127000000.0,36,0,,333.03,,7.16,,1.0416,,,,0,
USB,US BANCORP DE,2012.0,Q1,2011-03-31,10-Q,2012-05-07,13800000000.0,573000000.0,648000000.0,-7488000000.0,,1046000000.0,6228000000.0,,,,366000000.0,,,403,1,,15.2,,7.16,,,,,,20,
USB,US BANCORP DE,2011.0,Q2,2011-06-30,10-Q,2011-08-08,,,631000000.0,,32830000000.0,1203000000.0,,,,32452000000.0,458000000.0,320874000000.0,287533000000.0,39,0,,32.49,,4.25,,1.0116,,,,0,
USB,US BANCORP DE,2012.0,Q2,2011-06-30,10-Q,2012-08-03,15250000000.0,,,,,,,,,,,,,400,1,,-63.73,,4.25,,,,,,20,
USB,US BANCORP DE,2011.0,Q3,2011-09-30,10-Q,2011-11-04,,,,,30624000000.0,,,,,33230000000.0,,330141000000.0,295931000000.0,35,0,,-63.73,,6.0,,0.9216,,,,0,
USB,US BANCORP DE,2012.0,Q3,2011-09-30,10-Q,2012-11-05,13708000000.0,,634000000.0,,,1273000000.0,,,,,490000000.0,,,402,1,,21.7,,6.0,,,,,,20,
USB,US BANCORP DE,2012.0,FY,2011-12-31,10-K,2013-02-22,13962000000.0,22359000000.0,,-32704000000.0,31953000000.0,,9820000000.0,,,33978000000.0,,340122000000.0,305151000000.0,419,1,,5.82,,6.0,,0.9404,0.0458,,,20,
USB,US BANCORP DE,2013.0,FY,2011-12-31,10-K,2014-02-21,,,2516000000.0,,,4872000000.0,,,,,1841000000.0,,,783,1,,304.99,,6.0,,,,,,20,
USB,US BANCORP DE,2012.0,Q1,2012-03-31,10-Q,2012-05-07,9561000000.0,,,,30395000000.0,,,,,35900000000.0,,340762000000.0,303848000000.0,37,0,,304.99,,3.2199999999999998,,0.8467,0.0315,,,0,
USB,US BANCORP DE,2013.0,Q1,2012-03-31,10-Q,2013-05-03,,-1710000000.0,598000000.0,-5782000000.0,,1338000000.0,3091000000.0,,,,527000000.0,,,398,1,,5.11,,3.2199999999999998,,,,,,20,
USB,US BANCORP DE,2012.0,Q2,2012-06-30,10-Q,2012-08-03,15403000000.0,,,,28821000000.0,,,,,37792000000.0,,353136000000.0,314262000000.0,34,0,,5.11,,3.83,,0.7626,0.049,,,0,
USB,US BANCORP DE,2013.0,Q2,2012-06-30,10-Q,2013-08-07,,,570000000.0,,,1415000000.0,,,,,564000000.0,,,403,1,,-70.96000000000001,,3.83,,,,,,20,
USB,US BANCORP DE,2012.0,Q3,2012-09-30,10-Q,2012-11-05,9382000000.0,,,,26264000000.0,,,,,38661000000.0,,352253000000.0,312428000000.0,36,0,,-70.96000000000001,,3.37,,0.6793,0.03,,,0,
USB,US BANCORP DE,2013.0,Q3,2012-09-30,10-Q,2013-11-01,,,501000000.0,,,1474000000.0,,,5179000000.0,,593000000.0,,,397,1,,10.16,,3.37,0.2846,,,,,20,0.0576
USB,US BANCORP DE,2012.0,FY,2012-12-31,10-K,2013-02-22,8252000000.0,6585000000.0,,-20253000000.0,,,7958000000.0,,,,,,,53,0,,10.16,,-0.25,,,,,,0,
USB,US BANCORP DE,2013.0,FY,2012-12-31,10-K,2014-02-21,,,,,25516000000.0,,,,20288000000.0,38998000000.0,,353855000000.0,313588000000.0,417,1,,4.17,,0.2,,0.6543,,,,20,
USB,US BANCORP DE,2014.0,FY,2012-12-31,10-K,2015-02-27,,,2138000000.0,,,5647000000.0,,,,,2236000000.0,,,788,1,,299.08000000000004,,0.44999999999999996,,,,,,20,
USB,US BANCORP DE,2013.0,Q1,2013-03-31,10-Q,2013-05-03,,-1464000000.0,458000000.0,-1524000000.0,25239000000.0,1428000000.0,1668000000.0,,,39531000000.0,558000000.0,355447000000.0,314600000000.0,33,0,291.74,-3.1199999999999997,,0.91,,0.6385,,,,0,
USB,US BANCORP DE,2014.0,Q1,2013-03-31,10-Q,2014-05-07,,,,,,,,,4874000000.0,,,,,402,1,-5.89,-3.1199999999999997,,0.91,,,,,,20,
USB,US BANCORP DE,2013.0,Q2,2013-06-30,10-Q,2013-08-07,,,,,19724000000.0,,,,,39683000000.0,,353415000000.0,312365000000.0,38,0,-75.98,-3.1199999999999997,,-0.12,,0.497,,,,0,
USB,US BANCORP DE,2014.0,Q2,2013-06-30,10-Q,2014-08-06,,,422000000.0,,,1484000000.0,,,4948000000.0,,529000000.0,,,402,1,-75.61,-73.72,,-0.12,0.2999,,,,,20,0.0422
USB,US BANCORP DE,2013.0,Q3,2013-09-30,10-Q,2013-11-01,,,,,18750000000.0,,,,,40132000000.0,,360681000000.0,319129000000.0,32,0,-75.61,3.92,,1.47,,0.4672,,,,0,
USB,US BANCORP DE,2014.0,Q3,2013-09-30,10-Q,2014-11-06,,,410000000.0,,,1468000000.0,,,4891000000.0,,542000000.0,,,402,1,0.35000000000000003,2.8000000000000003,,1.47,0.3001,,,,,20,0.1841
USB,US BANCORP DE,2014.0,FY,2013-12-31,10-K,2015-02-27,,,,,20049000000.0,,,,19602000000.0,41113000000.0,,364021000000.0,322214000000.0,423,1,302.17,2.8000000000000003,,3.0,,0.4877,,,,20,
USB,US BANCORP DE,2015.0,FY,2013-12-31,10-K,2016-02-25,,,1681000000.0,,,5836000000.0,,,,,2032000000.0,,,786,1,296.15999999999997,293.26,,3.0,,,,,,20,
USB,US BANCORP DE,2014.0,Q1,2014-03-31,10-Q,2014-05-07,,,,,23774000000.0,,,,,42054000000.0,,371289000000.0,328546000000.0,37,0,296.15999999999997,293.26,,2.94,,0.5653,,,,0,
USB,US BANCORP DE,2015.0,Q1,2014-03-31,10-Q,2015-05-06,,,372000000.0,,,1397000000.0,,,4814000000.0,,496000000.0,,,401,1,-1.5699999999999998,-4.84,,2.94,0.2902,,,,,20,0.1512
USB,US BANCORP DE,2014.0,Q2,2014-06-30,10-Q,2014-08-06,,,,,25891000000.0,,,,,42700000000.0,,389065000000.0,345679000000.0,37,0,-75.44,-4.84,,6.88,,0.6063,,,,0,
USB,US BANCORP DE,2015.0,Q2,2014-06-30,10-Q,2015-08-05,,,358000000.0,,,1495000000.0,,,5188000000.0,,547000000.0,,,401,1,-73.53,-74.38,,6.88,0.2882,,,,,20,0.0914
USB,US BANCORP DE,2014.0,Q3,2014-09-30,10-Q,2014-11-06,,,,,30768000000.0,,,,,43141000000.0,,391284000000.0,347455000000.0,37,0,-73.53,-74.38,,5.390000000000001,,0.7132,,,,0,
USB,US BANCORP DE,2015.0,Q3,2014-09-30,10-Q,2015-11-04,,,365000000.0,,,1471000000.0,,,4990000000.0,,523000000.0,,,400,1,3.66,5.3,,5.390000000000001,0.2948,,,,,20,0.1529
USB,US BANCORP DE,2015.0,FY,2014-12-31,10-K,2016-02-25,,,,,32260000000.0,,,,20161000000.0,43479000000.0,,402529000000.0,358361000000.0,421,1,318.8,5.3,,3.46,,0.742,,,,20,
USB,US BANCORP DE,2016.0,FY,2014-12-31,10-K,2017-02-23,,,1453000000.0,,,5851000000.0,,,,,2087000000.0,,,785,1,288.61,291.37,,3.46,,,,,,20,
USB,US BANCORP DE,2015.0,Q1,2015-03-31,10-Q,2015-05-06,,,,,35104000000.0,,,,,44277000000.0,,410233000000.0,365268000000.0,36,0,288.61,291.37,,4.84,,0.7928,,,,0,
USB,US BANCORP DE,2016.0,Q1,2015-03-31,10-Q,2016-05-06,,,363000000.0,,,1431000000.0,,,4906000000.0,,479000000.0,,,402,1,-1.68,-2.7199999999999998,,4.84,0.2917,,,,,20,0.0718
USB,US BANCORP DE,2015.0,Q2,2015-06-30,10-Q,2015-08-05,,,,,34141000000.0,,,,,44537000000.0,,419075000000.0,373844000000.0,36,0,-75.67,-2.7199999999999998,,4.109999999999999,,0.7666,,,,0,
USB,US BANCORP DE,2016.0,Q2,2015-06-30,10-Q,2016-08-05,,,352000000.0,,,1483000000.0,,,5042000000.0,,528000000.0,,,402,1,-74.99,-74.65,,4.109999999999999,0.2941,,,,,20,0.0301
USB,US BANCORP DE,2015.0,Q3,2015-09-30,10-Q,2015-11-04,,,,,32504000000.0,,,,,45075000000.0,,415943000000.0,370176000000.0,35,0,-74.99,-74.65,,1.39,,0.7211,,,,0,
USB,US BANCORP DE,2016.0,Q3,2015-09-30,10-Q,2016-11-04,,,349000000.0,,,1489000000.0,,,5147000000.0,,534000000.0,,,401,1,4.91,4.05,,1.39,0.2893,,,,,20,0.0347
USB,US BANCORP DE,2016.0,FY,2015-12-31,10-K,2017-02-23,,,,,32078000000.0,,,,20306000000.0,46131000000.0,,421853000000.0,375036000000.0,420,1,313.9,4.05,,0.66,,0.6954,,,,20,
USB,US BANCORP DE,2017.0,FY,2015-12-31,10-K,2018-02-22,,,1401000000.0,,,5879000000.0,,,,,2097000000.0,,,784,1,302.74,296.43,,0.66,,,,,,20,
USB,US BANCORP DE,2016.0,Q1,2016-03-31,10-Q,2016-05-06,,,,,34872000000.0,,,,,46755000000.0,,428638000000.0,381245000000.0,36,0,302.74,296.43,,3.05,,0.7458,,,,0,
USB,US BANCORP DE,2017.0,Q1,2016-03-31,10-Q,2017-05-05,,,386000000.0,,,1386000000.0,,,5037000000.0,,504000000.0,,,400,1,-2.1399999999999997,-6.92,,3.05,0.2752,,,,,20,0.0541
